id,name,address_01,address_02,city,id_geo_states,postal_code
1848,Central Early Childhood Center,1447 DELSEA DRIVE,,Deptford,37,8096
2545,Central Elementary School,371 CRANBURY ROAD,,EAST BRUNSWICK,37,8816
3299,Central Elementary School,400 RIDGEDALE AVENUE,,EAST HANOVER,37,07936-1492
4744,CENTRAL ELEMENTARY SCHOOL,281 ROUTE 46,,GREAT MEADOWS,37,7838
3248,Central Elementary School,2007 ALLENWOOD ROAD,,Wall,37,07719-1199
1637,CENTRAL HIGH SCHOOL,250 18TH AVENUE,,Newark,37,7103
4834,Central Jersey College P,17 Schoolhouse Rd,,Somerset,37,08873-1235
7484,Central Jersey College Prep Charter School,17 Schoolhouse Road,NULL,Somerset,37,8873
1141,Central Middle School,THREE LINCOLN AVENUE,,Haddonfield,37,8033
3455,Central Middle School,1620 Route 46,,Parsippany,37,7054
3354,Central Middle School,90 Central Avenue,,Stirling,37,7980
4084,Central Park Elementary School,43 OLIVER AVE,,Pennsville,37,08070-1531
3611,Central Regional High School,509 FOREST HILLS PARKWAY,,Bayville,37,8721
3613,Central Regional Middle School,509 FOREST HILLS PARKWAY,,Bayville,37,8721
344,CENTRAL SCHOOL,600 S MAPLE AVE,,GLEN ROCK,37,07452-1821
4290,Central School,109 MT BETHEL RD,,Warren,37,7059
1918,Centre City Elementary School,301 COLUMBUS DR,,Mantua,37,8051
827,Chairville Elementary School,36 CHAIRVILLE ROAD,,Medford,37,8055
1537,CHANCELLOR AVENUE SCHOOL,844     CHANCELLOR AVENUE,,Irvington,37,7111
1639,CHANCELLOR AVENUE SCHOOL,321 CHANCELLOR AVE,,Newark,37,07112-1201
2075,Chaplain Charles Watters School,220 VIRGINIA AVE,,JERSEY CITY,37,07304-1424
482,Charles DeWolf Middle School,275 OLD TAPPAN RD,,OLD TAPPAN,37,07675-7047
2077,Charles E. Trefurt School,96 FRANKLIN ST,,JERSEY CITY,37,7307
1369,Charles F. Seabrook School,1373 Highway 77,,Seabrook,37,08302-4261
1591,Charles H. Bullock School,55 Washington Street,,Montclair,37,7042
4556,Charles H. Stillman Elementary School,201 W FOURTH ST,,Plainfield,37,07060-4235
3906,"CHARLES J RILEY, SCHOOL 9",6 TIMOTHY STREET,,Paterson,37,7503
4434,Charles J. Hudson School No. 25,525 FIRST AVENUE,,Elizabeth,37,7206
49,Charles L. Spragg School,601 BUFFALO AVE,,EGG HARBOR CITY,37,08215-2105
4072,Charles Olbon School,50 LINCOLN LANE,,Woodland Park,37,7424
501,Charles R Smith Early Chilhood Center,271 SECOND STREET,,PALISADES PARK,37,7650
889,Charles Street School,100 W  CHARLES STREET,,Palmyra,37,8065
989,Charles Sumner Elementary School,1600 South 8th Street,,Camden,37,8104
1094,CHARLES W. LEWIS MIDDLE SCHOOL,875 ERIAL ROAD,,Blackwood,37,8012
4977,Charter-Tech High School,413 New Road,,Somers Point,37,8244
3535,Chatham High School,255 LAFAYETTE AVENUE,,Chatham,37,7928
3537,Chatham Middle School,480 MAIN STREET,,Chatham,37,07928-2120
949,Chatsworth Elementary School,2 John Bowker Jr. Blvd,,Chatsworth,37,08019-0477
2717,Cheesequake Elementary School,111 ROUTE 34,,Matawan,37,07747-3450
10,Chelsea Heights School,4101  Filbert Avenue,,Atlantic City,37,08401-1023
795,Cherokee High School,120 TOMLINSON MILL ROAD,,Marlton,37,8053
1042,Cherry Hill High School East,1750 KRESSON RD,,CHERRY HILL,37,08003-2598
1044,Cherry Hill High School West,2101 CHAPEL AVE,,CHERRY HILL,37,8002
583,Cherry Hill School,410 BOGERT RD,,RIVER EDGE,37,07661-1813
1319,Cherry Street School,11 CHERRY STREET,,Bridgeton,37,8302
3432,Chester M. Stephens Elementary School,99 SUNSET DRIVE,,BUDD LAKE,37,7828
752,Chesterfield Township Elementary School,30 Saddle Way,,Chesterfield,37,8515
1976,Chestnut Ridge Middle School,641 Hurffville  Crosskeys Road,,Sewell,37,8080
1096,CHEWS ELEMENTARY SCHOOL,600 CHEWSLANDING SOMERDALE RD,,Blackwood,37,8012
1348,CHILD FAMILY CENTER,1100 COOMBS RD.,,Millville,37,8332
2547,Chittick Elementary School,5 FLAGLER STREET,,E BRUNSWICK,37,8816
3621,Christa McAuliffe Middle School,35 SOUTH HOPE CHAPEL ROAD,,Jackson,37,08527-3497
2079,Christa McAuliffe School,167 HANCOCK AVE,,JERSEY CITY,37,07307-2017
3798,Christopher Columbus Middle School,350 PIAGET AVENUE,,Clifton,37,7011
319,CHRISTOPHER COLUMBUS SCHOOL #8,147 CEDAR STREET,,Garfield,37,7026
4436,Christopher Columbus School No. 15,511 THIRD AVE,,Elizabeth,37,07202-3907
1523,Churchill,233 FAIRFIELD ROAD,,Fairfield,37,7006
2549,Churchill Jr High School,18 NORTON ROAD,,E BRUNSWICK,37,8816
1477,Cicely L. Tyson Community Elementary Sch,45 North Arlington Street,,EAST ORANGE,37,7017
1479,Cicely L. Tyson Community Middle/High Sc,35 Winans Street,,EAST ORANGE,37,7017
744,Cinnaminson High School,1197 Riverton Road,,Cinnaminson,37,8077
746,Cinnaminson Middle School,312 North Forklanding Road,,Cinnaminson,37,8077
3583,CLARA B. WORTH ELEMENTARY SCHOOL,57 CENTRAL PARKWAY,,Bayville,37,08721-2414
729,Clara Barton Elementary,100 CROSSWICKS ST,,Bordentown,37,08505-1739
1046,Clara Barton Elementary School,223 RHODE ISLAND AVE,,CHERRY HILL,37,08034-3121
346,CLARA E COLEMAN SCHOOL,100 PINELYNN RD,,GLEN ROCK,37,07452-3025
2857,CLAREMONT AVENUE ELEMENTARY SCHOOL,CLAREMONT AVENUE,,Colonia,37,7067
879,Clarence B. Lamb Elementary School,46 SCHOOLHOUSE ROAD,,Wrightstown,37,8562
2171,CLARENDON NO 4,685 FIFTH ST,,Secaucus,37,07094-3004
3117,Clark Mills School,34 GORDONS CORNER ROAD,,Manalapan,37,07726-3798
4406,Clark Preschool Annex,430 Westfield Ave,,Clark,37,7066
3163,CLASS ACADEMY,105 Neptune Blvd- Suite 305,,Neptune,37,7753
4836,Classical Academy Charter School,20 VALLEY ROAD,,Clifton,37,7013
1835,Clayton High School,55 Pop Kramer Boulevard,,Clayton,37,08312-1700
55,CLAYTON J. DAVENPORT ELEMENTARY SCHOOL,2501 SPRUCE AVENUE,,EGG HARBOR TOWNSHIP,37,08234-4513
1836,Clayton Middle School,55 POP KRAMER BLVD,,Clayton,37,08312-1700
1840,Clearview Regional High School,625 BREAKNECK RD,,MULLICA HILL,37,8082
1842,Clearview Regional Middle School,595 JEFFERSON RD,,MULLICA HILL,37,8062
1072,Clementon Elementary School,4 AUDUBON AVE,,Clementon,37,8021
1641,CLEVELAND Eighteenth Avenue School,388 BERGEN ST,,Newark,37,07103-2232
1753,CLEVELAND STREET ELEMENTARY SCHOOL,355 CLEVELAND ST,,Orange,37,07050-1916
199,Cliffside Park High School,538 PALISADE AVENUE,,CLIFFSIDE PARK,37,7010
3139,Cliffwood Elementary School,422 CLIFFWOOD AVENUE,,Cliffwood,37,07721-1195
3653,Clifton Ave Grade School,625 CLIFTON AVENUE,,Lakewood,37,8701
4370,CLIFTON E LAWRENCE,31 RYAN ROAD,,Wantage,37,7461
3800,Clifton High School,333 COLFAX AVENUE,,Clifton,37,7013
2966,Clifton T. Barkalow School,498 STILLWELLS CORNER ROAD,,Freehold,37,07728-2982
1777,Clinton Elementary School,27 BERKSHIRE RD,,Maplewood,37,07040-1429
4558,Clinton Elementary School,WEST 4TH ST  AND CLINTON AVE,,Plainfield,37,7063
2252,Clinton Public School,10 SCHOOL STREET,,Clinton,37,8809
2244,Clinton Township Middle School,34 GRAYROCK ROAD,,Clinton,37,8809
1129,Clyde S. Jennings Elementary School,100 CEDAR AVENUE,,Oaklyn,37,8107
1114,Cold Springs School,1194 MARKET STREET,,GLOUCESTER CITY,37,8030
2179,Colin Powell Elementary School,1500 New York Avenue,,Union City,37,7087
4838,College Achieve Central,365 Emerson Ave,,Plainfield,37,7062
39,COLLINGS LAKES ELEMENTARY SCHOOL,620 CAINS MILL RD  &amp; LAKE GEOR,,Williamstown,37,08094-8419
1074,Collingswood High School,424 COLLINGS AVE,,Collingswood,37,8108
1076,Collingswood Middle School,414 COLLINGS AVE,,Collingswood,37,8108
1559,Collins Elementary School,67 MARTIN RD,,Livingston,37,07039-4631
2859,Colonia High School,180 East Street,,Colonia,37,7067
2861,COLONIA MIDDLE SCHOOL,DELAWARE AVENUE,,Colonia,37,7067
274,COLONIAL ROAD SCHOOL,749 COLONIAL ROAD,,FRANKLIN LAKES,37,7417
2952,Colts Neck High School,59 FIVE POINTS ROAD,,COLTS NECK,37,07722-1710
1779,Columbia High School,17 PARKER AVE,,Maplewood,37,7040
4390,Columbia Middle School,345 PLAINFIELD AVE,,BERKELEY HTS,37,07922-1436
2529,Columbus Elementary School,1 CARTERET AVENUE,,Carteret,37,7008
2462,Columbus Elementary School,1200 BRUNSWICK AVENUE,,Trenton,37,8638
396,Columbus School,370 WESTERVELT PLACE,,Lodi,37,7644
410,Columbus School,640 LAKE AVE,,Lyndhurst,37,07071-1207
3165,Communications High School,1740 NEW BEDFORD ROAD,,Wall,37,07719-1320
4840,COMMUNITY CHARTER SCHOOL,75 SPRUCE ST,,Paterson,37,07501-1720
4145,Community Middle School,120 East Second Street,,BOUND BROOK,37,8805
2504,Community Middle School,95 GROVERS MILL ROAD,,Plainsboro,37,8536
2444,Community Park School,372 WITHERSPOON STREET,,Princeton,37,08540-3477
4842,COMPASS ACADEMY CS,2384 E. Landis Avenue,,Vineland,37,8361
2766,Conackamack Middle School,5205 WITHERSPOON STREET,,Piscataway,37,8854
4194,Conerly Road School,35 CONERLY ROAD,,Somerset,37,08873-2301
4667,CONNECTICUT FARMS,875 STUYVESANT AVENUE,,Union,37,7083
2926,Conover Road Elementary School,76 CONOVER ROAD,,COLTS NECK,37,07722-1250
2928,Conover Road Primary School,56 CONOVER ROAD,,COLTS NECK,37,07722-1250
2808,Constable Elementary School,29 CONSTABLE ROAD,,KENDALL PARK,37,8824
991,Cooper B. Hatch Family School,1875 Park Boulevard,,Camden,37,8103
993,Cooper&amp;#39;s Poynt Family School,201 State Street,,Camden,37,8102
3513,Copeland Middle School,100 LAKE SHORE DRIVE,,Rockaway,37,7866
2262,Copper Hill Elementary School,100 EVERITTS RD,,Ringoes,37,8551
2081,Cornelia F. Bradford School,96 SUSSEX ST,,JERSEY CITY,37,07302-4402
859,Countryside Elementary School,115 SCHOOLHOUSE LANE,,MOUNT LAUREL,37,8054
2059,County Prep High School,525 MONTGOMERY STREET,,JERSEY CITY,37,07306-3237
222,County Road School,130 COUNTY RD,,Demarest,37,07627-2431
3006,Cove Road School,8 COVE ROAD,,Hazlet,37,07730-2120
3331,Cozy Lake Elementary School,205 COZY LAKE ROAD,,OAK RIDGE,37,07438-9125
829,Cranberry Pines Elementary,400 FAIRVIEW ROAD,,Medford,37,08055-9172
2535,Cranbury School,23 N MAIN ST,,Cranbury,37,08512-3203
4416,Cranford High School,201 WEST END PLACE,,Cranford,37,7016
3623,Crawford-Rodriguez Elementary School,1025 LARSEN ROAD,,Jackson,37,08527-3497
995,Creative Arts Morgan Village Academy,990 Morgan Boulevard,,Camden,37,8104
668,Crescent Elementary School,165 CRESCENT AVENUE,,Waldwick,37,7463
7205,Cresskill High School,1 Lincoln Drive,,Cresskill,37,7626
217,Cresskill Middle School,1 LINCOLN DR,,Cresskill,37,7626
1310,CREST MEMORIAL SCHOOL,9100 PACIFIC AVE,,WILDWOOD CREST,37,08260-3433
4166,CRIM ELEMENTARY SCHOOL,1300 CRIM RD,,Bridgewater,37,8807
2810,Crossroads North Middle School,635 GEORGES ROAD,,MONMOUTH JUNCTION,37,8852
4683,Crossroads School,45 CARDINAL DRIVE,,Westfield,37,7090
2812,Crossroads South Middle School,195 Major Road,,MONMOUTH JUNCTION,37,8852
4123,Cumberland Campus,13 Ramah Road,,Bridgeton,37,8302
7470,Cumberland Christian School,1100 W Sherman Ave,NULL,Vineland,37,8360
1329,Cumberland County Technical Education Ce,601 BRIDGETON AVENUE,,Bridgeton,37,08302-9104
1331,Cumberland Regional High School,CUMB. REGIONAL HIGH SCHOOL,,Bridgeton,37,8302
3908,DALE AVENUE,295-315 ELLISON STREET,,Paterson,37,7501
1380,Dane Barse Elementary School,240 S ORCHARD RD,,Vineland,37,08360-4337
3858,Daniel F. Ryan Elementary School # 19,320 Highland Ave.,,Passaic,37,7055
2226,Daniel Webster School,2700  PALISADE AVE,,Weehawken,37,7086
4125,Daretown School,404 DARETOWN ROAD,,Elmer,37,8318
4510,David Brearley Middle/High School,401 MONROE AVENUE,,Kenilworth,37,7033
3065,David C Abbott Early Learning Center,171 TENNENT ROAD,,Morganville,37,7751
1273,David C. Douglass Memorial School,2600 BAYSHORE RD,,Villas,37,08251-4650
460,DAVID E. OWENS MIDDLE SCHOOL,470 MARION AVENUE,,NEW MILFORD,37,7646
136,Dawes Avenue Elementary School,22 W. Dawes Avenue,,Somers Point,37,08244-1408
2464,Daylight/Twilight High School,501 Edgewood Avenue,,Trenton,37,8618
2930,Deal Elementary School,201 ROSELD AVENUE,,Deal,37,07723-1098
3208,Deane-Porter Elementary School,50 BLACKPOINT ROAD,,Rumson,37,07760-1592
120,Decatur Avenue Early Childhood Center,115 WEST DECATUR AVE,,Pleasantville,37,08232-0960
4538,DEERFIELD ELEMENTARY SCHOOL,302 CENTRAL AVENUE,,Mountainside,37,7092
1575,Deerfield School,26 TROY LANE,,SHORT HILLS,37,7078
1335,DEERFIELD TOWNSHIP SCHOOL,419  MORTON AVE,,Rosenhayn,37,08352-0375
1181,DELAIR ELEMENTARY SCHOOL,850 DEROUSSE AVENUE,,Delair,37,08110-3411
2256,Delaware Township School,501 ROSEMONT  RINGOES ROAD,,Sergeantsville,37,8557
2254,Delaware Valley Regional High School,19 Senator Stout Rd,,Frenchtown,37,8825
7502,Delbarton School,230 Mendham Road,NULL,Morristown,38,7960
757,Delran High School,50 HARTFORD ROAD,,Delran,37,8075
759,Delran Intermediate School,20 CREEK ROAD,,Delran,37,8075
761,Delran Middle School,905 CHESTER AVENUE,,Delran,37,8075
1844,Delsea Regional High School,FRIES MILL RD,,Franklinville,37,08322-9139
1846,Delsea Regional Middle School,FRIES MILL RD,,Franklinville,37,8322
1433,DEMAREST ELEMENTARY,465 Broughton Ave,,Bloomfield,37,07003-4232
224,Demarest Middle School,568 PIERMONT RD,,Demarest,37,07627-1617
3515,Dennis B O&amp;#39;Brien Elementary Scho,16 MINERAL SPRING DRIVE,,Dover,37,7801
1265,Dennis Township Elementary/Middle School,165 Academy Road,,Dennisville,37,8214
1263,DENNIS TOWNSHIP PRIMARY SCHOOL,601 HAGAN ROAD,,CAPE MAY COURT HOUSE,37,8210
5813,Deprecated West Morris Mendham HS,65 East Main St.,,Mendham,37,7869
662,DEPRECATED: Use 6942 instead! Westwood Junior/Senior High School,701 RIDGEWOOD ROAD,,TOWNSHIP OF WASHINGTON,37,7676
1850,Deptford Township High School,575 S FOX RUN RD,,Deptford,37,8096
2916,Developmental Learning Center,100 Tornillo Way,,Tinton Falls,37,7712
4540,Developmental Learning Center New Provid,330 CENTRAL AVENUE,,NEW PROVIDENCE,37,7974
4542,Developmental Learning Center Warren,217 MOUNTAINVIEW ROAD,,Warren,37,7059
4560,Dewitt D. Barlow Elementary School,E  FRONT ST &amp; FARRAGUT RD,,Plainfield,37,7060
3282,DICKERSON ELEMENTARY SCHOOL,250 Rt. 24,,Chester,37,7930
1481,Dionne Warwick Institute,120 CENTRAL AVE,,EAST ORANGE,37,07018-3939
4844,DISCOVERY CS,240 Halsey St,,Newark,37,7102
881,Discovery Elementary School,2 SCHOOL ROAD,,Joint Base MDL,37,8641
488,Dogwood Hill Elementary School,25 DOGWOOD DR,,Oakland,37,07436-2659
3910,DON BOSCO ACADEMY,202 UNION AVENUE,,Paterson,37,7502
264,Donald A. Quarles Early Childhood Center,186 Davison Place,,Englewood,37,7631
4438,Donald Stewart Early Childhood Center #5,544 PENNSYLVANIA AVENUE,,Elizabeth,37,7208
687,Dorchester Elementary School,100 DORCHESTER ROAD,,WOODCLIFF LAKE,37,7677
1873,Dorthy L. Bullock School,370 E  NEW ST,,Glassboro,37,8028
3292,Dover High School,100 GRACE STREET,,Dover,37,07801-2697
7127,Dover High School,57 Kenvil Ave,,Succasunna,37,7876
3294,Dover Middle School,302 EAST MCFARLAN STREET,,Dover,37,7801
1337,Downe Township Elementary School,220 MAIN ST,,Newport,37,08345-9711
4846,Dr Lena Edwards Academic,509 Bramhall Ave.,,Jersey City,37,7304
12,Dr Martin Luther King Jr School Complex,1700 Marmora Avenue,,Atlantic City,37,8401
2083,Dr Ronald McNair High School,123 COLES  STREET,,JERSEY CITY,37,7302
1643,DR WILLIAM H HORTON ELEMENTARY SCHOOL,291 N 7TH ST,,Newark,37,07107-1799
4440,Dr. Albert Einstein Academy School No. 2,919 NORTH BROAD STREET,,Elizabeth,37,7208
1194,Dr. Albert M. Bean School,70 E THIRD AVE,,PINE HILL,37,08021-6204
4442,Dr. Antonia Pantoja School No. 27,505 -517 MORRIS AVENUE,,Elizabeth,37,7208
4584,DR. CHARLES C. POLK SCHOOL,1100 WARREN ST,,Roselle,37,07203-2736
997,Dr. Charles E. Brimm Medical Arts High S,1626 COPEWOOD STREET,,Camden,37,8103
2085,Dr. Charles P. DeFuccio School,214 PLAINFIELD AVE,,JERSEY CITY,37,07306-7006
1645,Dr. E. ALMA FLAGG SCHOOL,150 THIRD ST,,Newark,37,07104-2002
3718,Dr. Gerald H. Woehr Elementary School,44 N MAIN ST,,NEW EGYPT,37,08533-1316
999,Dr. Henry H. Davis Elementary School,3425 Cramer Street,,Camden,37,8105
41,Dr. J.P. Cleary Elementary School,1501 Central Avenue,,Minotola,37,8341
266,Dr. John Grieco Elementary School,50 Durie Ave,,Englewood,37,7631
57,Dr. Joyanne D. Miller Elementary School,2 ALDER AVENUE,,EGG HARBOR TOWNSHIP,37,8234
268,Dr. Leroy McCloud Elementary School,325 TENAFLY RD,,Englewood,37,07631-1742
4444,Dr. Martin Luther King Jr. ECC #52,130 TRUMBULL STREET,,Elizabeth,37,7206
3912,"DR. MARTIN LUTHER KING, JR EDUCATIONAL C",851 E  28TH STREET,,Paterson,37,7513
2087,Dr. Michael Conti School,182 MERSELES ST,,JERSEY CITY,37,07302-2235
4446,Dr. Orlando Edreira Academy School No. 2,631- 657 WESTMINSTER AVE,,Elizabeth,37,7208
1001,Dr. Ulysses S. Wiggins College Preparato,400 Mount Vernon Street,,Camden,37,8103
2010,Dr. Walter F. Robinson #3,95 WEST 31ST STREET,,Bayonne,37,7002
1382,Dr. William Mennies Elementary School,361 EAST GRANT AVENUE,,Vineland,37,08360-7107
3591,Drum Point Road Elementary School,41 DRUM POINT RD,,BRICK TOWN,37,08723-6021
227,Dumont High School,101 NEW MILFORD AVE,,Dumont,37,07628-2913
2537,Dunellen High School,411 First Street,,Dunellen,37,8812
2466,Dunn Middle School,401 DAYTON STREET,,Trenton,37,8610
4327,Durban Avenue Elementary School,616 Durban Avenue,,Hopatcong,37,7843
2506,DUTCH NECK ELEMENTARY SCHOOL,392 VILLAGE ROAD EAST,,West Windsor,37,8550
975,Dwight D Eisenhower Middle School,235 Grove Avenue,,West Berlin,37,8091
2784,Dwight D. Eisenhower Elementary School,601 ERNSTON ROAD,,Parlin,37,08859-2126
2768,Dwight D. Eisenhower Elementary School,360 STELTON ROAD,,Piscataway,37,8854
695,Dwight D. Eisenhower Middle School,344 CALVIN CT,,Wyckoff,37,07481-2227
2968,Dwight D. Eisenhower School,279 BURLINGTON ROAD,,Freehold,37,07728-1599
5316,Dwight Morrow Academies @ Englewood,264 Knickerbocker Rd,,Englewood,37,7631
270,Dwight Morrow Academies @ Englwood,274 KNICKERBOCKER RD,,Englewood,37,07631-1534
2845,E Raymond Appleby Elementary School,23 VLIET STREET,,Spotswood,37,8884
59,E. H. SLAYBAUGH ELEMENTARY SCHOOL,11 SWIFT AVENUE,,EGG HARBOR TOWNSHIP,37,08234-9697
193,E. Roy Bixby,25 FISCHER AVE,,Bogota,37,7603
1655,Eagle Academy for Young Men of Newark,279 Chancellor Avenue,,Newark,37,7112
3615,Eagleswood Elementary School,511 ROUTE 9,,WEST CREEK,37,8092
1647,EARLY CHILDHOOD ACADEMY - BERLINER,70 Montgomery Street,,Newark,37,7103
1657,Early Childhood Academy - Gladys Hillman,63 Webster Street,,Newark,37,7104
1649,EARLY CHILDHOOD ACADEMY - MAPLE,33 Maple Avenue,,Newark,37,7112
1650,EARLY CHILDHOOD ACADEMY - SOUTH,255 Chancellor Avenue,,Newark,37,7112
1658,Early Childhood Academy - West,26 Speedway Avenue,,Newark,37,7106
3179,EARLY CHILDHOOD CENTER,11 MEMORIAL DRIVE,,Neptune,37,7753
1003,Early Childhood Development Center,1602 Pine Street,,Camden,37,8103
2970,Early Childhood Learning Center,610 STILLWELLS CORNER ROAD,,Freehold,37,7728
2210,Early Childhood School,5204 HUDSON AVE,,WEST NEW YORK,37,07093-2614
2258,East Amwell Township,43 WERTSVILLE RD,,Ringoes,37,8551
522,East Brook Elementary School,167 SIBBALD DR,,PARK RIDGE,37,7656
506,East Brook Middle School,190 SPRING VALLEY RD,,Paramus,37,07652-5342
2551,East Brunswick High School,380 CRANBURY ROAD,,E BRUNSWICK,37,8816
3758,East Dover Elementary School,725 VAUGHN AVENUE,,TOMS RIVER,37,8753
3296,East Dover Elementary School N,302 EAST MCFARLAN STREET,,Dover,37,7801
4252,East End School,170 ONEIDA AVE,,N PLAINFIELD,37,07060-4421
3301,East Hanover Middle School,477 RIDGEDALE AVENUE,,EAST HANOVER,37,07936-3094
2032,East Newark Public School,501  11 NORTH THIRD STREET,,E NEWARK,37,7029
1483,East Orange Campus High School,344 PROSPECT STREET,,EAST ORANGE,37,7017
4848,EAST ORANGE COMMUNITY CS,99 WASHINGTON STREET,,EAST ORANGE,37,7017
1485,East Orange STEM Academy High School,129 RENSHAW AVENUE,,EAST ORANGE,37,07017-3308
1651,EAST SIDE HIGH SCHOOL,238 VAN BUREN ST,,Newark,37,07105-2512
765,Eastampton Township Community School,1 STUDENT DRIVE,,Eastampton,37,08060-9626
1088,Eastern Regional High School,1401 Laurel Oak Road,,Voorhees,37,8043
6892,Eastern Regional High School -,28 hidden acres drive,,Voorhees,37,08043-9999
3457,Eastlake Elementary School,40 Eba Road,,Parsippany,37,07054-2619
4856,ECO Charter School,817 CARPENTER STREET,,Camden,37,8102
1487,Ecole Toussaint Louverture,330 CENTRAL AVE,,EAST ORANGE,37,07018-2802
2616,Edgar Middle School,49 BRUNSWICK AVENUE,,Metuchen,37,8840
5313,Edgarton Christian Academy,212 Catawba Ave,,Newfield,37,8344
1593,Edgemont Elementary School,20 EDGEMONT RD,,Montclair,37,07042-2305
2567,Edison Early Learning Center,10 Boulevard of the Eagles,,Edison,37,8817
2569,Edison High School,50 BOULEVARD OF THE EAGLES,,Edison,37,8817
1813,EDISON MIDDLE SCHOOL,75 WILLIAM ST,,W ORANGE,37,07052-5725
650,Edith A. Bogert Elementary School,391 W  SADDLE RIVER RD,,UPPER SADDLE RIVER,37,7458
3428,Edith M. Decker Elementary School,446 HOWARD BOULEVARD,,MT  ARLINGTON,37,7856
2986,Edith M. Griebling Elementary School,130 HAVENS BRIDGE ROAD,,Farmingdale,37,07727-3542
2745,Edmund Hmieleski Early Childhood Center,925 AMBOY AVENUE,,PERTH AMBOY,37,8861
218,Edward H. Bryan,51 BROOKSIDE AVE,,Cresskill,37,7626
2747,Edward J. Patten Elementary School,500 CHARLES STREET,,PERTH AMBOY,37,8861
1489,"Edward T. Bowser, Sr. School of Excellen",180 Lincoln Street,,EAST ORANGE,37,07017-2503
1217,Edward T. Hamilton,23 Northgate Drive,,Voorhees,37,08043-9545
4636,Edward V. Walton Primary School,601 Mountain Ave.,,Springfield,37,7081
3914,EDWARD W KILPATRICK,295-315 ELLISON STREET,,Paterson,37,7501
51,Egg Harbor City Community School,730 Havana Avenue,,Egg Harbor City,37,08215-1547
61,Egg Harbor Township High School,24 High School Drive,,Egg Harbor Township,37,08234-9450
4168,EISENHOWER INTERMEDIATE SCHOOL,791 EISENHOWER AVE,,Bridgewater,37,8807
3521,Eisenhower Middle School,47 EYLAND AVENUE,,Succasunna,37,07876-1624
2425,Eldridge Park School,55 LAWN PARK AVE,,Lawrenceville,37,8648
